userID	VidID	fracSpent	fracComp	fracPlayed	fracPaused	numPauses	avgPBR	stdPBR	numRWs	numFFs	s
52171afe0e46df7ceb9ce0351eb0f3ab8126d5b9	13	909.588442	0.989618578	1.024618578	0.421833333	5	1	0	1	0	0
eead0642c713b65ce8e93be9f749d7646938f3c0	33	0.868381982	0.88204868	1.075178358	0.421758559	2	1	0	1	4	1
8fe91139faafdf6e12eed8492fc50a879fad5b6e	7	0.05831003	0.054721084	0.054721084	0.421723404	1	1	0	0	0	0
07ffa7812ec22358ec87ce664a5f799db7762f25	0	1.58898338	0.994970232	1.94626405	0.421691597	4	1.25	0	17	2	1
4d9c215dd4e6801c8f7934eab4bd51975dc166ed	89	1.132550553	0.811814233	1.555270888	0.421665087	6	1	0	0	4	1
1a136e6ad0c854ec821668830e0cc96077d87ad0	77	2.520823735	1.000073711	1.000073711	0.421635253	2	1	0	1	0	0
e59bd3256752f73e53b83b5e404698ac2689b7da	1	1.332349642	0.994872064	1.034596623	0.421621718	3	1.25	0	0	0	0
fc2f40a731a992eb3d2bf903f6e1111da080d404	73	0.144698504	0.118637945	0.118637945	0.421614499	1	1	0	0	0	1
7b76b8a20f2e36753c748c6d6cbd29585c687437	0	105.2459381	0.513484708	1.18977215	0.421532779	20	1	0	20	1	1
9156d48b9652de70466eb01d7b7f06c17abad2d0	1	1.053151551	0.994754254	1.048297054	0.421383055	3	1	0	1	0	1
fa3e61f6916ec699096a6b32036b10895104e13e	18	1.161682799	0.963237406	1.160705872	0.421195686	4	1	0	4	0	0
45315292e8e26073a4ebe383cc6807b242d246db	31	1.226135201	0.30069973	1.229064141	0.421149817	3	1.011905992	0.052194373	1	5	1
831bbd40153da810eba33a0b268879770fec6a1b	19	1.079789683	0.997477516	1.075386168	0.421106151	2	1	0	5	37	0
653c84e0dcdcda0e4c4f71018d8ba63181a323f2	11	1.112551273	0.991757816	1.381662553	0.421033455	9	1	0	3	1	1
fa3e61f6916ec699096a6b32036b10895104e13e	45	1.449206136	0.689041961	1.080425407	0.42096836	3	0.75	0	3	0	1
907da84cbb40ca64e59ca4e7c70fd0f1992c52d7	1	0.999634845	0.994758715	0.994758715	0.420599045	5	1	0	0	0	1
e5254ee57667dc46ad764a464b1b565151d2228b	45	0.719173538	0.211834425	0.897171624	0.4204535	1	1.25	0	1	1	1
694baea0d1e5c4511dc3ab1840435cf49ecfdc77	44	0.72315142	0.722576247	0.722576247	0.420435331	22	1	0	0	0	0
87ba7442f552181b1b7fb7833a8d40dcdca13441	6	1.343649396	0.994666632	0.99787806	0.420399827	3	1	0	0	0	0
d6bc435c7366d8ee93970d9f64cee0e5d97bc5f0	5	41.17990428	0.995852725	0.995852725	0.420230629	3	1	0	0	0	0
3dfa3070b796370e0fd962d1202e062c8416e4ca	4	1.028078704	0.417740404	1.027737581	0.420175154	3	1	0	2	1	1
e1cbfc13a8a9c524e9c4a988c9580d9391e0c789	1	1.350389021	0.259860704	1.282423658	0.420155131	5	1	0	0	0	1
d1316a71f75c82803e4164bbd31723efd62ba95a	3	1.005961538	0.995575993	0.995575993	0.419824458	1	1	0	0	0	1
52abe5d59751ab828b5b6fb5f1eaa925f4811ff9	6	0.999108808	0.995353488	0.995353488	0.419785838	3	1	0	0	0	1
d45a66a362ec9ef49208b84a114b2291d1bea0cf	6	1.053585492	0.996028077	1.045023169	0.419783247	3	1	0	1	0	1
7b087de1a367437af0f312406b3d1f72a56f52fa	32	0.991032448	0.987728603	0.987728603	0.419758112	1	1	0	0	0	0
aeb6e4b1485ae75c2e0db8c22d7c85f8eada65a6	16	1.108062453	0.416539021	1.108116149	0.419666667	1	1	0	3	26	1
544b448b6924cf7ec21b86f3a29c478620d36f2d	5	1.003480401	0.995862027	0.995862027	0.419598906	3	1	0	0	0	1
db2b978854f4946417ec131e59c9f33b4145a2c6	1	1.540093079	0.963613239	1.04240254	0.419575179	2	1	0	2	1	0
ffc6e495a3497ee2cfad660cb22e3364f708ed42	4	0.580457562	0.033173799	0.57737964	0.419556327	1	1	0	2	0	1
f1a5ddf3a5da33c3ed9da8eda9371509eee1c14c	49	0.988808858	0.986946408	0.986946408	0.419449883	1	1	0	0	0	0
ff51f7b1de1ab210550e6adc54cd5cd88abc2b32	13	1.011509058	0.991982501	0.991982501	0.419190217	1	1	0	0	0	0
9a3f4460e6e4fc0edf5332966bced7421d361dd5	32	0.883300885	0.986744838	0.986744838	0.419070796	2	1.5	0	1	0	0
63464987a059e739a341d8e1f24f3a83a2df2bc8	0	0.995726685	0.995539587	0.995539587	0.419038781	4	1	0	0	0	1
a97a0fb3d64debc08c5e7b7daefca16e0b8e63ea	82	0.971584249	0.953058124	0.968407025	0.418836996	3	1	0	0	1	0
1dbb6090c06047ebdbd65c1d728d9fbf9073b435	21	0.999482813	0.992315769	0.992315769	0.418707813	1	1	0	0	0	1
19b852872870a818638247301f73142eafe9b5ff	10	0.8804294	0.991867095	1.07330342	0.418622824	2	1.25	2.22044604925e-16	2	0	1
2848a66642bed25cbc56d2d9017b324ede2ce5ae	1	1.033064439	0.628337071	1.028331842	0.418479714	5	1	0	2	0	0
1891a61af06bd9bee94e03404ee002e1b99ba8a1	80	0.940941041	0.994856063	1.004343883	0.418460949	4	1	0	0	1	1
f372e87d6e825c51e7c2414cc87efaac4974a974	0	0.932927054	0.933559666	0.933559666	0.418452447	4	1	0	0	1	0
7d0fb7af41ddc27785a058dc4f7cb462d996a03c	3	0.976038462	0.994580451	1.007982251	0.418431953	4	1.045297175	0.131487665	1	0	1
e897f1081e778e632076504e25dc8d17297a9d30	19	0.728399802	0.726916425	0.726916425	0.418428571	2	1	0	0	18	0
57c2450dedf36cd109879db6606d08b7d159ac35	53	0.99895122	0.991799145	0.991851993	0.418160061	4	1	0	0	0	0
8b0c0e5c3c3f9930a43be038b617a3a5aa675bc9	8	1.200214058	0.834949878	1.205109675	0.418147764	16	1	0	11	1	1
de41e6cdfa427c5ef213dce4c17a719c2da13fe8	6	1.236586356	0.760579769	1.281891299	0.418145078	4	1	0	10	0	1
0c67d309f181b8e6ca0ff2f4f204ec53da0b318f	2	1.011244108	0.992727363	0.992833866	0.418141414	2	1	0	0	0	1
928d246ec0ef519417c0a2d82959a18361f75057	6	0.996923143	0.995963932	0.995963932	0.418096718	2	1	0	0	0	1
45c7f927b8541882c7b8c23971b26a820c067971	21	0.99791875	0.992165661	0.992165661	0.41809375	3	1	0	0	0	1
0c301f0ed31215269001399cfa4fcc34d7b6d38a	13	1.012521739	0.991907866	1.005963381	0.417942029	2	1	0	0	0	1
d6bc435c7366d8ee93970d9f64cee0e5d97bc5f0	52	0.681197952	0.991304365	0.991304365	0.417940273	1	1.491788833	0.072473181	0	0	1
63530562ded4284328459561e55b639023638f64	1	0.578461814	0.67131194	1.158130773	0.417731504	5	2	0	3	1	1
aaff04eb823974b13b4d24de52ae1422482b2784	22	1.057642276	0.993553199	0.993553199	0.417704065	1	1	0	0	0	1
122109206e96fe46f3c65aa818e33f56cae78006	0	1.016483841	0.998139877	1.014421329	0.417690674	9	1	0	1	1	1
3fc94950963472b91b604fc07587bfe7d5e4ca20	0	1.02355494	0.995552323	1.023519699	0.417662973	7	1	0	2	0	1
e36ba752cbcde02be73325f301d9f3eeebd7effb	6	1.023696891	0.908578067	1.021556121	0.417523316	3	1	0	0	4	1
75b570fbcf6a5c8db2c7f828db50e7e61959d471	2	1.388016835	0.782965934	1.386392555	0.417441077	3	1	0	2	0	1
dba13d2c4cc8c713b808e7c0889d9962fde6788f	2	1.009799663	0.869954068	1.009748813	0.417422559	5	1	0	1	0	1
1891a61af06bd9bee94e03404ee002e1b99ba8a1	37	0.86423389	0.387011379	0.924860118	0.417227924	7	1	0	4	0	1
0d422b452e060a969d9d39e767aa07546d958b08	79	0.454865374	0.668131093	0.668131093	0.417023269	2	1.5	0	0	0	1
65be331373a6c6d5b5aef8e080286ea472f694c2	14	0.850031646	0.917516381	1.058250561	0.416803797	4	1.25	0	2	0	1
80882f0870bc509535ef2a30ce6ed0543825a830	2	0.68289899	0.992514459	0.992514459	0.416414141	1	1.480379867	0.067231567	0	0	1
e651de1d38bb083d0abdaf30ba5cff322ea46dde	4	0.854804784	0.856512805	0.856640119	0.416309414	3	1	0	5	4	1
e0c9813126fecebd19488f25fff7a77f908a8a16	47	0.987939245	0.995484902	0.995484902	0.416162562	8	1	0	0	0	1
0b47d21e195c2061c202d4efccf7b803de637a5f	8	0.570626997	0.996041295	0.996041295	0.416009585	1	1.75	4.4408920985e-16	0	0	0
8faf9e10cad7c52163af318cfdd27f2cb31f5937	34	0.996126728	0.994511766	0.994511766	0.415820276	2	1	0	0	0	1
e154cee060bd9cd4b2126dd89a03e10e42d6eae0	2	1.33106734	0.870517015	1.330738628	0.415619529	7	1	0	11	0	1
8af251fca3136bdbb851b6728d58f619471cd1d0	1	1.655363962	0.549811247	1.654539809	0.415164678	6	1	0	21	1	1
1e6bdc5f12fe1ec224bddde3d038ded1a83a8f52	6	0.913160622	0.481198701	0.913838882	0.415107081	6	1	0	4	39	1
ccc57b2d84559beeac5f7d9b772e539456ef39b6	87	1.21941455	0.697600472	2.125900664	0.414759815	2	1	0	5	1	0
2fdcd6e0ea3ff839e34d5564cddecd07ee92893c	3	1.071052268	0.993005611	1.341444304	0.414720907	7	1.25	0	6	0	1
eaacef6f4a475d1e2ae950a395245a90fa5cf5fe	3	541.4162426	0.411430966	0.498889407	0.414627219	2	1	0	1	0	1
c879c7fe0cb3de6b487edd8a261b803ac31949ab	0	1.00411542	0.995453543	1.002421921	0.414514312	5	1	0	1	0	1
7908d36e702462565322ead1de057277e5be9d89	20	1.124735479	0.465044823	1.123988561	0.414369702	4	1	0	4	0	0
4613e0e121837cafd1b9fe7583835aa259ac14ad	10	1.081941973	0.798658215	1.083825545	0.414218569	1	1	0	2	0	1
ceea2fe6a885a1cf875fb5268bf984b5306be1d7	6	1.084056131	0.996019749	1.076068231	0.41417962	2	1	0	1	0	1
5e9e81b5c1dedb5dfad561577d04f4cfc3cd6d29	4	1.408140432	0.99653858	1.064386688	0.41413966	7	1	0	0	0	0
17f95f992a5e2771dd7998a6aa64ef8622731aaf	24	0.824362177	0.996036581	1.029897645	0.413893845	1	1.25	0	1	0	0
1a13888326e01f86fc28e3581452305c975a153e	5	1.130512306	0.930115623	1.128657989	0.413889699	1	1	0	3	0	0
fba7d833ab02d80e7f7796646ce7e2756f2af8da	0	0.801701754	0.689380223	1.000102539	0.413604801	1	1.25	2.22044604925e-16	1	1	1
8636959568f837214c9e94427611952e2431ebda	14	0.291161392	0.204197782	0.291164851	0.413026899	1	1	0	1	42	1
59cadfed1759cf7bddd6704910b2a7cf9704bd09	21	35.37490938	0.991398382	0.991398382	0.412801563	2	1	0	0	0	0
78a60eefc5b761d2e9fd91c5b356e3a9483c7569	24	4.82220785	0.99601992	0.99601992	0.41261909	1	1	0	0	0	1
735f56247a3648e4c0f76213575edb5f07e2c109	0	1.265409049	0.588518913	1.255963208	0.41245337	17	1	0	28	0	1
d6bc435c7366d8ee93970d9f64cee0e5d97bc5f0	77	0.995558464	0.992164599	0.992164599	0.412410122	1	1.00075247	0.013694932	0	0	0
723581a666143dca7354db5dfea5235e4650bdf1	6	0.056906736	0.026078781	0.047483652	0.412400691	2	1	0	0	0	1
7b44ee9864b556733290d8d0c9850b5fc8ac8045	0	16.58192613	0.995627054	0.995627054	0.41221976	5	1	0	0	0	1
2207455b3dd2f802473fcb4f0adf88bf07b2f63d	1	1.072019093	1.000043264	1.000043264	0.412108592	2	1	0	1	0	1
476ec45ec6b355fb90c9b84be267d269555679c4	1	4.266182578	0.994897009	1.989754178	0.4119642	2	1	0	0	0	0
ac79eebe792b035dd9c4670e4a00d17f38080df3	16	0.673237773	0.99818991	1.009887853	0.411874342	6	1.5	2.22044604925e-16	1	0	1
b44305e97b2312f296d5345783a9e42ea3384704	25	0.999674119	0.996166252	0.996166252	0.411755804	1	1	0	0	0	1
5eec93fd04111d37563c4a54f98ae7393005a477	10	0.994212766	0.992399234	0.992399234	0.411553191	1	1	0	0	0	1
ae187f9862045ad23d5d48d0e21c382975d9f6ff	0	0.701094183	0.028917523	1.052938961	0.41142844	1	1.503592854	0.041757373	2	0	0
28deb5bc3630afaba4f22a5dba804d4fade1167f	2	0.998496633	0.992547337	0.992547337	0.411415825	3	1	0	0	0	1
214218b9f52008eff82d74da920cb0c1460e9f31	21	0.991704688	0.991120982	0.991120982	0.411345313	1	1	0	0	0	0
8ecfe490e7f9f7d5df849222590d4d4937f86a48	56	0.83914819	0.998868191	1.046347413	0.411254525	4	1.25	0	0	1	0
cc50b3e11b8b6e9d79c9d4ead9ec709f05ce43a1	11	1.071773091	0.095267837	1.06178773	0.411153455	2	1	0	7	0	0
79db2a5455b8789027e5379c781ad40959beb682	1	1.252838902	0.797813602	1.253324152	0.411128878	3	1	0	8	3	0
49df8d7ae65d6e7b49fc381463be60f23127011a	1	1.269397375	0.53821874	1.247561473	0.411046539	3	1	0	13	9	1
58d9b1495878a46a11ede981177d90fc03e89313	5	323.3189125	0.995249627	0.995249627	0.41061258	1	1.000560806	0.011827379	0	0	1
29c2a8c5a01e62708cd7d95d32505241ccb13059	11	62.36639127	0.484312763	1.813404389	0.410567273	2	1	0	6	1	0
a97a0fb3d64debc08c5e7b7daefca16e0b8e63ea	63	0.502702439	0.47649889	0.500031294	0.410543554	3	1	0	0	2	0
3f2f24ed65c7c17affd5e6c4ad99d2caa97b7186	7	1.428355623	0.606988412	1.427871512	0.410294833	7	1	0	12	0	1
93131dc6429372ae05941fa3e206cfcb81bd7ef1	26	0.994691919	0.991455618	0.991455618	0.410206061	3	1	0	0	0	0
92cc4160beac7555f4e4eec78f699a763e1c61b4	27	1.418680451	0.723309482	1.416333864	0.410005013	3	1	0	4	1	1
b559c4e42107ddda3d994379104e43fb12dd96e9	27	1.014263158	0.991858337	1.358687565	0.409924812	2	1.356237846	0.257046507	1	0	1
23f1a996532c1f6364409247f5cf5f39a74ed51c	9	133.1839003	0.397309671	1.328159897	0.409888797	2	1	0	19	0	1
1891a61af06bd9bee94e03404ee002e1b99ba8a1	90	0.91867301	0.99731044	0.99731044	0.409254325	1	1	0	0	0	0
b2d3b2ea65df912c60d041c941130ae2146c8763	1	0.99978043	0.99477701	0.99477701	0.408727924	1	1	0	0	0	1
833deb4dcc081d04a3118d596b52b1e5ee8c422f	8	66.34966214	0.079374308	0.147501128	0.408601438	7	1	0	1	0	0
7983812e6ffea1c07d6c54e66111b52ab0a02e5d	15	1.135497305	0.992668111	1.143813778	0.408440701	14	1	0	1	0	0
662809726704ca78e02d63fa2f217ef3a1511917	2	0.803166667	0.411792016	1.147866381	0.408294613	4	1.499913537	0.004648478	15	4	1
bd28a5b097d15eb262c698d302515245c7a00def	50	0.997402201	0.997095533	0.997095533	0.408138069	3	1	0	0	0	1
12b07425001652adfd9028473da170ae2e96fe14	14	1.234052215	0.165384922	1.233969837	0.408066456	6	1	0	14	0	1
346c8ed667ddcc2bbe646d6059d2227c528b48d9	5	0.995671832	0.995882186	0.995882186	0.408028259	2	1	0	0	0	1
62dbb8f90fe33fe6566a877b4201f6259da48dba	10	1.113560928	0.456384881	1.307510388	0.407773694	5	1.304192989	0.190358663	5	0	1
504d36801aa743182a2ec75ebd71be5a6085c506	9	0.821105437	0.99599546	1.024583091	0.407765239	3	1.25	2.22044604925e-16	2	0	1
8b9341d4cddec1fe1e04b9b11a5d087a74472c32	24	0.995630687	0.996003205	0.996003205	0.407618198	2	1	0	0	0	0
f3f0ea244543b13492dcb90a897a0d727ceb4c22	5	1.02935825	0.885925495	1.041823138	0.407514129	24	1	0	7	11	0
41f5ed11300a3dd42b87f555a477ec44b3b2c41b	12	0.799113049	0.99665316	0.99665316	0.407513566	1	1.251124874	0.016731804	0	0	0
50b9c232344dfda1504921dedf9671ebb77070f6	0	1.228687904	0.767152841	1.228348853	0.407448753	2	1	0	5	2	1
624cd5eb16b7fab3642cd7e096f26aec2f9d32af	3	0.162955621	0.167950254	0.186530286	0.407427022	1	1.176697713	0.173840001	3	0	1
be9f6774d4265f65faa1a641a2120c927c7a4476	9	1.181179572	0.69786284	1.162308298	0.407276771	8	1.007607647	0.061050126	17	10	1
35f58c1b06c3873ee647e0f72597a1b056601556	3	1.051825444	0.117176819	1.02264013	0.40725641	5	1	0	2	1	1
4dc35436fceb824f076440a25d8ca597eb50bd9f	11	0.814583273	0.995907843	0.995907843	0.407129455	8	1.25	2.22044604925e-16	0	0	1
85d6aa779fb42acaeae4911c72bf80c66b5ba47a	0	0.980936288	0.94066422	1.042546081	0.407075716	1	1.086066885	0.134042493	2	0	0
f40cc5d9066b52b7e9022be2f93ddbb60c7ff975	0	1.017414589	0.995522398	0.995522398	0.406751616	4	1	0	0	0	0
cb1d59c4b8ed0cc96397a75275ab82c97a30c602	0	0.997308403	0.995558579	0.995558579	0.406731302	4	1	0	0	0	1
bd87cf20532b3dc77453e7d9abb05e6dd6e3a838	55	0.994843531	0.994644991	0.994644991	0.406697091	6	1	0	0	0	1
8b55e8d1a03e77d29f3221e787dfa6868d3ff855	6	0.771511226	0.736108427	0.770149015	0.406671848	4	1	0	0	1	1
f3f0ea244543b13492dcb90a897a0d727ceb4c22	12	1.228521964	0.774909983	1.233484754	0.406524548	26	1	0	26	6	1
1891a61af06bd9bee94e03404ee002e1b99ba8a1	75	1.017353218	0.995943402	1.005871188	0.406491366	2	1	0	0	1	1
bc789ddf6a3f75374275f6adf4a748554dbb7f3b	10	0.99294971	0.991794018	0.991794018	0.406446809	1	1	0	0	0	0
bb4ae23aec60ce9d7397d310e209586d91d37aa6	4	1.066428241	0.996333464	1.323411518	0.406316358	3	1.25	0	1	0	0
1d3155fea54b93ba848ed42dbbe98d336ccd0428	57	1.000375235	0.996725744	0.996725744	0.406249531	2	1	0	0	0	0
bbefb78b2e5f32defec53caeea490d1e7e97aaf2	1	0.869349642	0.84421237	0.84421237	0.406207637	3	1	0	0	0	0
a2df016ec830e1ce63b764ca2fbf6cd75297491c	15	0.996172507	0.99366641	0.99366641	0.405978437	3	1	0	0	0	0
bc58c37f2ebc05e776fd087883453f8c27b0c950	10	0.666323017	0.992042173	0.992042173	0.405959381	1	1.5	2.22044604925e-16	0	0	1
c3c05af0195896cf24f267ad6024f9b444527763	10	0.995947776	0.991790831	0.991790831	0.405744681	1	1	0	0	0	1
f0f3bd7b10dd258b853c12c730c0bba5f6fc963e	22	0.825092683	0.8140559	0.818126471	0.405695935	4	1	0	0	1	0
24c1932f845d39c1dee834d05befd4892afd3f13	2	0.671574074	0.992811929	1.007239754	0.405641414	1	1.5	2.22044604925e-16	1	0	0
929b6b46ac9d9f1b24a950546cc41704c23e4b24	2	0.998624579	0.991580167	0.991580167	0.405515152	3	1	0	0	0	1
37e2bca8b08e712a7eca5126a36f93497531bc6f	5	0.998327256	0.995816004	0.995816004	0.405434822	1	1	0	0	0	0
fa3e61f6916ec699096a6b32036b10895104e13e	28	1.097244376	0.710330215	1.095559074	0.405289366	1	1	0	3	1	1
29c2ddce2fa65e69439108c05c2a1bf8c3c0c716	26	125.3315788	0.994811626	1.006858986	0.405248485	4	1	0	1	1	1
ffd8ce5026fd727ea62873d2614229539f0d2270	18	0.736745923	0.904133355	0.919299715	0.405189374	4	1.303970072	0.098943563	1	1	0
1e258bb549dc2a450d55d6211784c3d22d623a67	43	0.762195833	0.760103256	0.760103256	0.405097222	2	0.999299356	0.01321628	0	0	1
8424405952d4b0ce277ac3daf52ab53a3ab2c12a	51	0.835985517	0.982262278	1.013100341	0.405094141	9	1.21764865	0.087544455	5	0	1
0917754a5f05cde919fbeda9677d1610a302725b	1	1.325204057	0.78254479	1.324231899	0.405060859	4	1	0	10	3	0
8b0c0e5c3c3f9930a43be038b617a3a5aa675bc9	2	59.6810404	0.291847348	1.079109106	0.405050505	2	1	0	14	0	1
143d083157911c2e162eec0b23aa6ebf3044d93a	16	0.86006471	0.847582252	0.856667015	0.405010534	6	1	0	0	1	1
4f6d7030374f851cf85baed35e89a5f2a3f03730	1	1.091483294	0.994781792	1.085319014	0.404986874	5	1	0	4	0	0
f349064211c9e90284ff60a1f13d6c1cb5309fcb	8	1.007602236	0.995984038	0.995984038	0.404944888	3	1	0	0	0	0
9e0ca2be67e28a653f6e371d8decf1b02d4076f0	2	148.4329579	0.992611458	0.992611458	0.404900673	1	1	0	0	0	1
1362fc7b162a266b5cadf4dd026de7bded05b503	9	0.996553542	0.995964591	0.995964591	0.404826194	2	1	0	0	0	1
a3e5271bae30f35e86d6957089cbc00a041b0108	3	0.999513807	0.995650598	0.995650598	0.404757396	2	1	0	0	0	0
58b1064b51f1d9c4bc1a60b61c05a2fc293db93e	25	0.941773861	0.807286165	0.940383658	0.404472915	2	1	0	2	4	1
675099169b942513c3cce154375bab3ef6e8dd0c	21	0.871767188	0.992259502	0.992259502	0.404396875	1	1.25	0	0	0	0
32f96a86b91388217b1afd7dc05c7f7ca4f2dca5	46	1.157776386	0.679642861	1.157013649	0.404344365	4	1	0	145	30	0
1ad87dc7a14e8071203d4a3e14a41eba706bd1ca	12	1.418247416	0.787718186	1.41347333	0.404177649	4	1	0	13	0	1
247f547b883c57c793b52964bde17556526f25c6	0	1.544962142	0.608856302	1.535953767	0.404072946	2	1	0	0	29	1
7a048a9bc6cf7795ad0426961bf080ae51a91889	0	1.00987904	0.995525476	0.995525476	0.403776547	3	1	0	0	0	0
6971b4c6324d1de30d6ef4a3eebf60f9ec387c99	2	1.159814815	0.992600541	1.155742186	0.403762626	4	1	0	4	0	1
583ebced60b754a28a438a9f11a6ba8845c90d4e	69	0.998981651	0.995543384	0.995543384	0.403635321	1	1.5	0	0	0	0
aea0d40863f3db4956872762a85da146d1c2b641	48	0.772689873	0.948808296	0.966043142	0.403513713	2	1.25	0	1	1	1
b1781f7bf973992784ff142e47d5a64e85de5e81	4	0.99925463	0.996403729	0.996403729	0.403483796	3	1	0	0	0	0
675099169b942513c3cce154375bab3ef6e8dd0c	32	871.6624012	0.987207295	0.987207295	0.403230088	2	1.25	2.22044604925e-16	0	0	0
7c406c3e899ec371acd0edb18db8462e2c795e52	8	34.4880631	0.839941164	1.071421799	0.402865016	6	1.5	0	3	0	0
810fd2840852fbcef6125d3f89a6324e93fe1cd9	2	0.996149832	0.992750791	0.992750791	0.402784512	1	1	0	0	0	0
d72b9e74dfed09f0fa5b3d93e98e075f543c6150	61	1.134224189	0.99374734	1.133570151	0.402666667	2	1	0	1	0	0
ba130259451a0f60ca03a2bebea6d59e043e4ce7	11	1.131152727	0.897144835	1.149633538	0.402623273	3	1.017604246	0.075583347	5	1	0
9b8843f4e5dfb1ea2f5328d7dc31b98df7212b21	16	1.136092551	0.162637764	1.126259999	0.402591422	3	1	0	2	0	1
694baea0d1e5c4511dc3ab1840435cf49ecfdc77	40	1.017130728	0.996061423	1.021122292	0.402586253	8	1	0	1	0	0
b6ed0b8de962733c3b9e606a166ee70347471d18	4	0.809952932	0.996386061	1.01076112	0.402463735	3	1.25	0	1	0	1
b77baa2f4a4e3fa6f2f9fd7852705217f5c278f4	10	1.003373308	0.991796905	0.991796905	0.402377176	2	1.002692561	0.025804853	0	0	1
900952a99d4bd58987bfe006c984eb0fb090f34d	5	0.773931632	0.50779213	0.768579544	0.402356427	4	1	0	1	2	1
8cf06b8690165300171324e8f973086ad266acb6	0	0.79745891	0.995543137	0.995543137	0.402291782	3	1.25	0	0	0	1
284d786b9363000e1fd58e1359c5277578db2bd8	21	0.00484375	0	0	0.401790625	1	0	0	0	0	0
1f8edb2c206bca58f5258e075b431c6afdc75054	8	0.573778754	0.996032971	0.996032971	0.401405751	6	1.75	0	0	0	1
11bec2f49bd3987d92a8b244aa34c2b8684c6bcb	3	0.276766272	0.270695374	0.274763422	0.401338264	2	1	0	0	4	1
737ae4e44598841c17b8bc9a9a2bd054ca70611d	78	1.011561594	0.990161394	0.990161394	0.401300725	4	1	0	0	0	1
ba130259451a0f60ca03a2bebea6d59e043e4ce7	34	1.074445853	0.592981621	1.074370933	0.401126728	2	1	0	6	9	0
e0c9813126fecebd19488f25fff7a77f908a8a16	90	1.022141869	0.994852086	1.020640812	0.400791522	8	1	0	1	0	1
04108c46a2e0ed82575cff094bc3444d19ae16d2	60	0.797455357	0.996823701	0.996823701	0.400780952	2	1.25	0	0	0	0
33a90c2c9bf69df9469e3b84981307824d1bf753	74	0.680100917	0.357044815	1.353938059	0.400712156	1	2	0	0	0	1
2db61e1f32cf0090899bbeb4391e7cb8b562eabf	1	1.003242243	0.994860126	0.994860126	0.400698091	2	1	0	0	0	1
de50e3e3ab12e57000eec2822a37e9d40733b586	10	0.052688588	0.042280411	0.042280411	0.4005706	1	1	0	0	0	1
cf161f76beb840a77ef8e4d52cc4f663e9f62e27	0	0.996461681	0.994805784	0.994805784	0.400345337	5	1	0	0	0	1
a6a61c8ef82444c296182dea3b55d35383f7a3d5	1	1.237688544	0.994862486	1.237211998	0.400247017	1	1	0	1	0	0
7c98abec808ea059f6086bc4c4e19a3ffaad6638	3	0.994314596	0.990809162	0.990809162	0.400242604	10	1	0	0	0	1
3f827f5c541b95cc533890f2876f5c76a4a091ad	17	0.638708711	0.741615928	0.741615928	0.400200697	1	1.5	2.22044604925e-16	0	1	1
661defb6ed82d881f3aabd03a657f40426ebb7eb	39	0.998039414	0.995836103	0.995836103	0.400050676	2	1	0	0	0	0
206b8076763b5740826d9e251aa030f2b7fa4561	35	0.611741975	0.079993951	1.18559671	0.400006173	4	1.945291326	0.120718774	1	0	0
bfa341cbc67907de4c4ac3c0f4b2f51d539b9241	0	1.006464451	0.995516875	0.995517326	0.399765466	1	1	0	0	0	1
fa3e61f6916ec699096a6b32036b10895104e13e	38	1.529022367	0.754312845	1.341385716	0.399683983	6	0.889923203	0.124105995	10	6	0
248c13783a36e9411c8271bbcba70a44c9664e4a	69	0.66381078	0.995566176	0.995566176	0.399456422	4	1.5	0	0	0	1
27f34f42f5fdd51ff87da65cccad64ac2a5bb18f	15	3.700773585	0.446887927	0.918618399	0.399369272	3	1	0	17	31	0
f461fbd314abd51ae985d5fe7f8385a4c355ec58	0	0.999878116	0.631278844	0.996194743	0.399367498	4	1	0	0	0	1
7aae2070d24e31ff25b13dc41fcc3359bbdb02e6	6	1.358094128	0.886826708	1.347001903	0.399301382	7	1	0	2	0	1
804310656d5c64126f21105af55968de6759741b	37	0.78526969	0.984466334	0.984466334	0.399236277	8	1.25	2.22044604925e-16	0	0	1
a3f8ce33728daa1e4f6f9311b4a42d54e14c020e	13	1.818697464	0.447678936	1.810587818	0.399193841	4	1	0	10	0	1
e154cee060bd9cd4b2126dd89a03e10e42d6eae0	0	1.331462604	0.599797558	1.657080113	0.399036011	5	1.25188613	0.027282452	25	7	1
970ce52fcf72ce856cd557cc4936054385aa0782	16	0.723635064	0.998199141	0.998199141	0.398818661	2	1.381049504	0.124853528	0	0	1
fefb72155240ab516d59323530ad4f09a631067b	0	155.603843	0.995372487	0.995372487	0.398755309	2	1.501080387	0.016402375	0	0	0
f7743b3dae19f9444d85d107d46f65ebac7c82e9	5	0.561562443	0.071809191	0.505041793	0.398661805	1	1	0	2	9	1
66fc6c5a9dffb47952a2b82a768f49ad14624582	9	0.94898682	0.94555341	0.948374492	0.398598023	2	1	0	0	1	1
1552c87fd17294db35a076697cbf8a949a00d0f2	16	1.003883371	0.997581189	0.997581189	0.397954853	2	1	0	0	0	1
6d7db520462151285464bf148d1937e97e343add	0	1.424952909	0.995482384	1.40734404	0.397624192	2	1	0	0	0	0
d98c83c9aa320b672ee9245c1006a0aa836ce1e4	10	0.998363636	0.990843782	0.990843782	0.39760735	1	1	0	0	0	1
